is_ID,is_Image_ID,is_Section_ID
4820,TWCSEPTH06,592
4821,TWCSEPTH07,592
4823,DLPLWH20,154
4824,TCMCANMU30,84
4825,TWTQPTLH16,84
4826,TWCSEPTH10,592
4827,TWCSEPTH11,592
4828,TWCSEPTH12,592
4829,DLPLTRDP10,219
4830,TWCSEPTH13,592
4831,TWCSEPTH14,592
4832,TWCSEPTH15,592
4833,DLPLTRDP11,219
4834,TWCSEPTH60,592
4835,TWCSEPTH61,592
4836,TWCSEPTH62,592
4837,TWCSEPTH63,592
4838,TWCSEPTH64,592
4839,TWCSEPTH65,592
4840,TWCSEPTH66,592
4841,TWCSEPTH67,592
4842,TWCSEPTH69,592
4843,TWCSEPTH68,592
4844,TWNAAT20,65
4845,TWNAAT21,65
4846,TWNAAT22,65
4847,TWNAAT23,65
4848,INSGMG15,580
4851,INJVED05,493
4852,TWCSPNGE01,133
4853,TWCSPNGE02,133
4854,ICDSMSNS01,593
4855,ICDSMSNS02,593
4856,ICDSMSNS03,593
4857,ICDSMSNS04,593
4858,ICDSMSNS05,593
4859,ICDSMSNS06,593
4860,ICDSMSNS07,593
4861,ICDSMSNS08,593
4862,ICDSMSNS09,593
4863,ICDSMSNS10,593
4864,IFOP201403,594
4865,IFOP201401,594
4866,IFOP201402,594
4867,IFOP201404,594
4868,IFOP201406,594
4869,ITPOGN01,595
4870,ICDSMSNP10,305
4871,ICDSMSNP11,305
4872,ICDSMSNP12,305
4873,ICDSMSNP13,305
4874,ITPOGN02,595
4875,ICDSMSNS11,593
4876,ICDSMSNS14,593
4877,GNMTAPMU01,596
4878,GNMTAPMU02,596
4879,GNMTAPMU03,596
4880,ICDSMSNS12,593
4881,ICDSMSNP01,597
4882,ICDSMSWS01,597
4883,ICDSMSWS02,597
4884,ICDSMSWS03,597
4885,ICDSMSWS04,597
4886,ICDSMSWS05,597
4887,ICDSMSWS06,597
4888,TWSCLDRS04,598
4889,TWSCLDRS03,598
4890,TWSCLDRS02,598
4891,TWSCLDRS01,598
4892,TWSCLDRS05,598
4893,TWSCLDRS06,598
4894,TWSCLDRS07,598
4895,TWSCLDRS12,598
4896,TWSCLDRS13,598
4897,IFOP201409,594
4898,TWSCLDRS21,598
4899,TWSCLDRS26,598
4900,TWSCLDRS11,598
4901,TWSCLDRS27,598
4902,TWSCLDRS20,598
4903,TWSCLDRS23,598
4904,TWSCLDRS24,598
4905,TWSCLDRS25,598
4906,INHVHZTC01,103
4907,INHVHZAR01,599
4908,INHVHZAR02,599
4909,INHVHZAR03,599
4910,INHVHZAR04,599
4911,INHVHZ09,599
4912,TCMCPENE01,600
4913,TCMCPENE02,600
4914,TCMCPENE03,600
4915,TCMCPENE04,600
4916,TCMCPENE05,600
4917,TCMCPENE06,600
4918,TCMCPENE07,600
4919,TCMCPENE09,600
4920,TCMCPENE10,600
4921,TCMCPENE11,600
4922,TCMCPENE13,600
4923,ICSHMD10,72
4924,ICHMSY21,439
4925,IJWW41,45
4926,IJWW40,45
4927,1967War01,601
4928,1967War03,601
4929,INSGKZCT09,601
4930,IHLS196701,601
4931,IHLS196702,601
4932,ICSHGZCL01,122
4933,ICSHGZCL01,601
4934,IHLS01,601
4935,1967War07,601
4936,1967War05,601
4937,1967War04,601
4938,IJWW40,601
4939, IJWW41,601
4940,IJWW41,601
4941,GCMET01,603
4942,GCMET02,603
4943,GCMET03,603
4944,GCMET04,603
4945,GCMET05,603
4946,IFOP201301,594
4947,IFOP201302,594
4948,IFOP201303,594
4949,IFOP201304,594
4950,IFOP201307,594
4951,GCMET06,603
4952,GCMET07,603
4953,IFOP201310,594
4954,IFOP201310,603
4955,IFOP201311,594
4956,GCMET10,603
4957,GCMET11,603
4958,GCMET12,603
4963,ICPPJM01,604
4964,ICPPJM04,604
4965,ICPPJM02,604
4966,ICPPJM03,604
4967,ISBNVS01,604
4968,ICPPJM05,604
4969,ICPPJM06,604
4970,GCMET13,603
4971,GCMET14,603
4972,GCMET15,603
4973,ICPPJM10,604
4974,ICPPJM11,604
4975,ICJVJR05,102
4976,GCMET17,603
4977,GCMET18,603
4978,GCMET19,603
4979,ICHJSF06,605
4983,TWCSEPBO01,606
5983,TWCSEPBO02,606
5984,TWCSEPBO03,606
5985,TWCSEPBO04,606
5986,TWCSEPBO05,606
5987,TNCSNMU01,606
5988,GNMTAP02,125
5989,GSATACAC01,1606
5990,GSATACAC02,1606
5991,GNMTTHCT30,285
5992,GNMTPPNW01,330
5993,GCTCDLAR20,262
5999,TWNAATZZ01,65
6000,TWNAATZZ02,65
6001,TWNAATZZ03,65
6002,TWNAATZZ04,65
6003,TWNAATQR20,588
6004,TWNAATQR21,588
6005,TWNAATFR01,1607
6006,TWNAATFR02,1607
6007,TWNAATFR03,1607
6008,TWNAATFR06,1607
6009,TWNAATFR04,1607
6010,TWNAATFR05,1607
6011,TWNAATFR07,1607
6012,TWNAATFR08,1607
6015,TWNAATFR09,65
6016,TWNAATFR10,65
6017,IFOP201407,594
6018,TWNAATFR11,1607
6019,TWNAATFR12,1607
6020,TWNAATFR13,1607
6021,TWNAATZZ10,65
6022,TWNAATZZ11,65
6023,TWNAATZZ12,65
6024,TWNAATFR14,1607
6025,TWNAATFR15,1607
6026,TWNAATFR16,1607
6027,TWNAASNA30,573
6028,JTMWE03,316
6029,JTMWE02,316
6030,JTMWE01,316
6031,ICSPCMPP10,290
6032,ICSPCMPP11,290
6034,ICSPCMPP15,290
6035,ICSPCMPP12,290
6036,ICSPCMPP13,290
6037,ICSPCMPP14,290
6038,ICSPCMPP16,290
6039,IFOP201405,594
6040,GNMTPPNW02,330
6041,GNMTPPNW03,330
6042,GNMTPPNW04,330
7040,ICHBVW01,1608
7041,ICHBVW02,1608
8040,ICHBNS01,2608
8041,ICHBNS04,2608
8042,ICHBNS02,2608
8043,ICHBNS03,2608
8044,ICHBNS06,2608
8045,ICHBNS05,2608
8046,ICHBNS07,2608
8047,ICHBNS09,2608
8048,ICHBNS08,2608
8049,ICHBNS08,2609
8050,IJNTMDTB52,317
8051,IJNTHNWG20,317
8052,IJNTHNWG21,317
8053,IJNTHNWG22,317
8054,IJNTHNWG23,317
8055,IJNTVDS011,317
8056,IJNTVDS012,317
8057,IJIM01,375
8058,TWCSEPNW01,89
9047,TWCSEPNW02,89
9048,GNMTPPLY01,332
9049,GSPLDL40,247
9050,TWNAATNW01,65
9051,GSPLCONW01,239
9052,INLGSPGN10,342
9053,INLGSPGN10,2610
9056,INSGAS21,446
9057,INSGAS22,446
9058,INSGAS23,446
9059,INSGAS24,446
9060,INLGVS01,2610
9061,INLGVS02,2610
9062,INLGJE01,2611
9063,INLGJE02,2611
9064,INLGJE03,2611
9065,INLGJE04,2611
9066,INLGJE06,2611
9067,INLGJE07,2611
9068,INLGJE08,2611
9069,INLGJE09,2611
9070,IJCHSJC02,2612
9071,IJCHSJC01,2612
9072,IJCHSJC07,2612
9073,IJCHSJC03,2612
9074,IJCHSJC04,2612
9075,IJCHSJC06,2612
9076,GNMTVE13,150
10076,GNMTVE11,124
10077,GNMTVE10,124
10078,INSGMGNS01,3609
10079,INSGMGNS02,3609
10080,INSGMGNS04,3609
10083,INSGMGNS21,3609
10084,INSGMGNS05,3609
10085,IJHRLO10,561
10086,IJHRLO10,318
10087,INSGMGNS10,3609
10088,INSGMGNS11,3609
10089,INSGMGNS12,3609
10090,INSGMGNS30,3609
10091,INSGMGNS31,3609
10092,INSGMGNS32,3609
10093,INSGMGNS33,3609
10094,INSGMGNS34,3609
10095,INSGMGNS35,3609
10096,INSGMGNS36,3609
10097,INSGMGNS37,3609
10098,GIDDPTVS60,369
10099,GIDDPTVS61,369
10100,GIDDPTVS62,369
10101,GIDDPTVS65,369
10102,GIDDPTVS64,369
10103,GIDDPTVS69,372
10104,GIDDPTVS66,369
10105,GIDDPTVS68,369
10106,GIDDPTVS70,369
10107,GIDDPTVS67,372
10108,GIDDPTSK01,368
10109,GIDDPTVS76,369
10111,GIDDPTVS77,370
10112,GIDDPTVS71,369
10113,GIDDPTVS72,369
10114,GIDDPTVS68,372
10115,JRMOGNNW01,453
10116,GIDDPTVS73,369
10117,GIDDPTVS74,369
10118,ICSPCMCR01,295
10119,ICSPCMHP20,289
10120,INHVTJ05,539
10121,INHVABM10,474
10122,INHVABM11,474
10123,INHVABM12,474
10124,INHVABM13,474
10125,IJCHSJC02,3610
10126,ICHJHRHT40,418
10127,ICHJHRHT41,418
10131,IJHRTM01,319
10132,IJHRTM01,2609
10133,TMRISSE01,336
10134,TMRISSE02,336
10135,TMRISSE03,336
10136,JSPTMM01,3611
10137,JSPTMM02,3611
10138,IJNTGW30,71
10139,ISBNAR70,100
10140,ISBNAR71,100
10141,ISBNAR74,100
10142,ISBNAR72,100
10143,ISBNAR73,100
10144,DLANIB04,456
10145,DLANIB04,464
10146,ISNHEA12,464
10147,ISNHEA12,464
10148,ISBNAR75,100
11133,INHVW01,465
11134,INHVW02,465
11135,INHVW03,465
11136,INHVW05,465
11137,INHVW06,465
11138,INHVW07,465
11139,INHVW08,465
11140,INHVW09,465
11141,INHVW10,465
11142,GNMTVE10,3613
11143,GNMTVE11,3613
11144,ALAQVE01,3614
11145,ALAQVE02,3614
11146,ALAQVE03,3614
11147,ALAQVE04,3614
11148,ALAQVE06,3614
11149,ALAQVE07,3614
11150,INGLVS10,73
11151,INGLVS11,73
11152,INGLVS12,73
11153,INSGVS39,49
11154,INSGVS39,3615
11155,ALDUMU01,3616
11156,ALDUMU06,3616
11157,ALDUMU02,3616
11158,ALDUMU03,3616
11159,ALDUMU04,3616
11160,ALDUMU05,3616
11162,TCSCKY07,58
11164,GNMTTHSD10,286
11165,TWCSSM20,106
11166,TWCSSM21,106
11167,ICPPEH01,3617
11168,ICPPEH02,3617
11169,ICPPEH03,3617
11170,TWCSSA03,108
11171,JTMWE04,316
11172,JTMWE05,316
11173,INSGCPNW01,37
12173,IFOP201320,594
12174,IFOP201321,594
12175,IFOP201322,594
12176,IFOP201212,594
12177,IFOP201211,594
12178,TWMRISSU01,3618
12179,TWMRISSU02,3618
12180,TWMRISSU03,3618
12181,TWMRISSU04,3618
12182,TWMRISSU04,223
12183,TWMRISSU05,3618
12184,TWMRISSU06,3618
12185,TWMRISSU07,3618
12186,TWMRISSU08,3618
12187,TWMRISSU09,3618
12188,IFOP2015AA,594
12189,TWMRISSU10,3618
12190,TWMRISSU11,3618
12192,TWMRISSU13,3618
12193,IJIM02,375
12194,IJIM03,375
12195,Atlas259,3619
12196,INCJVBS01,3619
12197,INCJVBS02,3619
12198,INCJVBS03,3619
12199,INCJVBS04,3619
12200,INCJVBS05,3619
12201,INCJVBS06,3619
12202,INCJVBS07,3619
12203,INCJVBS08,3619
12204,INCJVBS09,3619
12205,INCJVBS10,3619
12206,INJVBSLC01,3620
12207,INCJVBS012,3619
12208,INCJVBS012,3620
12209,INJVBSLC02,3620
12210,INJVBSLC03,3620
12211,INJVBSLC04,3620
12212,INJVBSLC05,3620
12213,INJVBSLC06,3620
12214,INJVBSLC07,3620
12215,INJVBSLC08,3620
12216,INJVBSLC10,3620
12217,INJVBSLC11,3620
12218,INJVBSLC12,3620
12219,INJVBSLC13,3620
12220,TWMRISHP55,224
12221,TWMRISHP56,224
12224,GCTCDLTA20,263
12225,TWCSEPSJ01,3621
12226,TWCSEPSJ02,3621
12227,TWCSEPSJ09,3621
12228,TWCSEPSJ03,3621
12229,TWCSEPSJ04,3621
12230,TWCSEPSJ05,3621
12231,TWCSEPSJ06,3621
12232,TWCSEPSJ07,3621
12233,TWCSEPSJ08,3621
12234,INJVMGMD01,126
12235,IJIM04,375
12236,IJIM05,375
12237,IJIM04,77
12238,IJIM05,77
12239,TWNAATNW02,65
12240,TWCSEP16,592
12241,IJNTMLMM20,454
12242,INSGMGNS38,3609
12243,GNMTAP05,125
12244,GCTH25,416
12245,IFOP201630,3622
12249,IFOP201605,3622
12251,IFOP201626,3622
12254,IFOP201611,3622
12255,IFOP201612,3622
12257,GIDDCOMU01,3623
12258,GIDDCOMU02,3623
12259,GIDDCOMU03,3623
12260,GIDDCOMU04,3623
12262,GIDDCOMU05,3623
12263,GIDDCOMU11,3623
12265,GIDDCOMU13,3623
12266,GIDDCOMU16,3623
12267,GIDDCOMU14,3623
12268,GIDDCOMU15,3623
12269,GIDDCOAS01,3624
12270,GIDDCOAS02,3624
12271,GIDDCOAS03,3624
12272,GIDDCOAS07,3624
12273,GIDDCOAS04,3624
12274,GIDDCOAS05,3624
12275,GIDDCOAS06,3624
12276,GIDDCOAS08,3624
12277,INGLUK20,478
12278,INGLUK21,478
12279,INGLUK22,478
12280,GIDDCOAS14,3624
12281,GIDDCOAS13,3624
12282,GIDDCOAS11,3624
12283,GIDDCOAS12,3624
12284,TCMCPENE15,600
12285,TCMCPENE16,600
12286,TCMCPENE17,550
12287,TCMCPENE18,3625
12288,TCMCPENE19,3625
12289,TCMCPENE20,3625
12290,TCMCPENE17,3625
12291,TCMCPENE21,3625
12292,TCMCPENE23,3625
12294,TCMCPENE25,3625
12295,TCMCPENE26,3625
12296,TCMCPENE27,3625
12300,ICHJSF01,605
12301,ICHJSF08,605
12302,TCMCPENE29,3625
12303,ICHJSF02,605
12304,ICHJSF03,605
12305,ICHJSF04,605
12306,IJOCATWO01,3628
12307,IJOCATWO02,3628
12308,IJOCATWO03,3628
12309,IJOCATWO03,375
12310,IJIM01,3628
12311,DLPLTRCT01,3629
12312,DLPLTRCT02,3629
12313,DLPLTRCT01,452
12314,IJOCATWO04,3628
12315,IJOCATWO05,3628
12316,IJOCATWO06,3628
12317,IJNTWW28,52
12318,IJOCATWO07,3628
12319,IJOCATWO8,3628
12320,IJOCATWO9,3628
12321,IJOCATWO10,3628
12322,IJOCATWO11,3628
12323,IJOCATWO12,3628
12324,IJOCATWO13,3628
12325,IJOCATWO14,3628
12326,IJOCATWO15,3628
12327,IJOCATWO16,3628
12328,INSGMG20,580
12329,INSGMG21,580
12330,INSGMG22,580
12331,IJIM06,375
12332,IJIM07,375
12333,ICHESHDP01,3630
12334,ICHESHDP02,3630
12335,ICHESHDP03,3630
12336,ICHESHDP04,3630
12337,ICHESHDP05,3630
12338,IJIM08,375
12339,ICJVJRNT03,565
12340,ICJVJRNT04,565
12341,ICJVJRNT05,565
12342,PSTAFF30,150
12343,ICJVJRNT06,565
12344,ICJVJRNT07,565
12345,ICJVJRNT09,565
12346,ICJVJRNT11,565
12347,ICJVJRNT08,565
12348,ICJVJRNT10,565
12349,ICJVJRNT12,565
12350,ICJVJRNT14,565
12351,ICJVJRNT15,565
12352,ICJVJRNT17,565
12353,IJIM09,375
12354,ICJVJRNT18,565
12355,ICJVJRNT20,565
12356,ICJVJRNT19,565
12357,IJIM11,375
12358,IJIM10,375
12363,IJNTMLDF25,452
12364,GSATNMMI04,411
12365,ICHJJA01,3631
12366,ICHJJA02,3631
12367,ICHJJA03,3631
12368,ICHJJA04,3631
12369,ICHJJA06,3631
12370,ICHJJA07,3631
12371,ICHJJA05,3631
12372,ICHJJA08,3631
12373,PSTAFF31,150
12374,ICHJJA10,3631
12375,ICHJJA11,3631
12376,DLPLMOIS01,3632
12377,DLPLMOIS02,3632
12378,ICHJKJ01,3633
12379,ICHJKJ02,3633
12380,ICHJKJ03,3633
12381,ICHJKJ04,3633
12382,ITPOGN03,595
12383,ITPOGN04,595
12384,ITPOGN05,595
12385,ITPOCB01,3634
12386,ITPOCB02,3634
12387,ITPOCB03,3634
12388,ITPOCB04,3634
12389,ITPOCB05,3634
12390,ITPOCB06,3634
12391,ITPOCB07,3634
12392,ITPOCB08,3634
12393,ITPOCB09,3634
12394,ITOSCB01,3635
12395,ITOSCB02,3635
12396,ITOSCB03,3635
12397,ITOSCB04,3635
12398,IJNTPS25,360
12399,ICHMMG30,440
12400,ICHMMG31,440
12401,ICHMMG32,440
12406,GSPLCONW02,239
12409,ICHJBTSC01,3636
12410,ICHJBTSC02,3636
12411,ICHJBTSC03,3636
12412,ICHJBTSC04,3636
12413,ICHJBTSC05,3636
12416,ICHJBTSC11,3636
12417,ICHJBTSC12,3636
12418,ICHJBTSC13,3636
12419,ICHJBTSC14,3636
12420,ICHJBTSC15,3636
12421,ICHJBTSC16,3636
12422,ICHJBTSC17,3636
12423,ICHJBTSC18,3636
12424,ICJRMDGN01,388
12425,ICHJBTN66,104
12426,ICHJBTN63,104
12427,ICHJBTN68,605
12428,ICJRMDGN01,389
12429,ICJRMDGN01,390
12430,ICHJBTSC20,3636
12431,ICHJBTSC21,3636
12432,INLGNZEX10,557
12433,INLGNZEA01,557
12434,INLGNZEA01,3637
12435,INLGNZEA02,3637
12436,INLGNZEA03,3637
12437,INLGNZEA04,3637
12438,INLGNZEA05,3637
12439,INLGNZEA07,3637
12440,INLGNZEA08,3637
12441,INLGNZEA06,3637
12442,ICSHVS51,466
12443,ICSHVS51,164
12444,INLGSPSY10,468
12445,INLGSPSY11,468
12446,INLGNZEA10,3637
12447,INLGNZEA11,3637
12448,INLGNZEA12,3637
12449,ICHESHTL20,540
12450,ICHESHTL20,181
12451,ICHJHRrr07,38
12452,IJNTHSrr81,326
12453,ICSHLArr21,463
12454,TWSCLDNN30,107
12455,INJVMGBR01,63
12456,INSGMGNS40,3609
12457,INSGMGNS41,3609
12458,ICSHQE30,434
12459,ICSHQE31,434
12460,ICWJVS20,92
12461,ICSHQE32,434
12462,ICSHQE33,434
12463,INLGNZCT10,556
12464,INLGNZEA20,3637
12465,INLGNZEA21,3637
12466,INLGNZEA22,3637
12467,INLGNZEA23,3637
12468,IJNTRT20,48
12469,IJNTRT21,48
12470,IJNTRT22,48
13468,IJNTRT23,48
13469,IJNTRT24,48
13470,IJNTWW40,45
13471,IJNTWW41,45
13472,IJNTWW42,45
13473,IJNTWW43,45
13474,ICDSQM40,177
13475,IJNTWW45,45
13476,ITOSCB06,3635
13477,ITOSCB07,3635
13478,ITOSCB05,3635
13479,ITOSCB08,3635
13480,ITOSCB10,3635
13481,ITOSPS01,3638
13482,ITOSPS02,3638
13483,ITOSPS03,3638
13484,ITOSRE01,3639
13485,ITOSRE02,3639
13486,ITPOGN06,595
13487,ITPOGN07,595
13488,ITOSPS04,3638
13489,ITOSPS05,3638
13490,ITPOGN08,595
13491,ITPOGN09,595
13492,ITPOGN10,595
13493,ITOSRE03,3639
13494,ITOSRE04,3639
13495,ITOSRE05,3639
13496,ITOSRE06,3639
13497,ITOSRE07,3639
13498,ITOSRE08,3639
13499,ITOSRE09,3639
13500,GNMTPPS77,330
13501,INSGMGNS42,3609
13502,INSGMGNS43,3609
13503,INSGMGNS44,3609
13504,INSGMGNS45,3609
13507,GNMTTHFO01,284
13508,GNMTBR10,116
13509,GNMTBR11,116
13510,GNMTBR12,116
13511,GNMTBR13,116
13512,GNMTBR14,116
13513,GNMTBR15,116
13514,GNMTBR16,116
13515,GNMTBR17,116
13516,GNMTBR18,116
13517,GNMTBR19,116
13518,GNMTBR20,116
13519,GNMTBR22,116
13520,TWMRISBM20,206
13521,TWMRISBM21,206
13522,TWMRISBM22,206
13523,TWMRISBM77,206
13524,GSPLCO14,533
13525,TWMRISBM23,206
13526,TWMRISBM25,206
13527,TWMRISBM26,206
13528,TWNAATNW03,65
13529,TWNAPRAS01,109
13530,TWNAPRAS02,109
13531,TWNAPRAS03,109
13532,TWNAPRAS06,109
13533,TWNAPRAS09,109
13534,TWNAPRAS10,109
13535,TWNAPRAS07,109
13536,TWNAPRAS11,109
13537,TWNAPRAS12,109
13538,TWNAPRAS13,109
13539,TWNAPRAO01,112
13540,TWNAPRAO02,111
13541,TWNAPRAO03,111
13542,TWNAPRAO04,111
13545,TWNAPRAO05,112
13546,TWNAPRAO06,112
13547,TWNAPRAO08,3640
13548,TWNAPRAO07,3640
13549,TWNAPRAO09,3640
13550,TWNAPRAO10,3640
13551,TWNAPRAO11,3640
13552,IJNTMLDF21,452
13553,TWNAPRAO13,3640
13554,TWNAPRAO14,3640
13555,TWNAPRAO15,3640
13556,TWNAPRAO16,3640
13557,TWNAPRAO17,3640
13558,TWCSPNTA01,179
13559,TWCSPNTA02,179
13560,TWCSPNTA04,179
13561,TWCSPNTA05,179
13562,TWNAPRAO20,3640
13563,TWNAPGXX11,3640
13564,TWNAPG10,3640
13565,TWNAPRAO22,111
13566,TWNAPRAO21,111
13567,TWNAPRAO23,3640
13568,GISSPCA01,3641
13569,GISSPCA02,3641
13570,GISSPCA05,3641
13571,GISSPCA08,3641
13572,GISSPCA03,3641
13573,GISSPCA04,3641
13574,GISSPCA06,3641
13575,GISSPCA07,3641
13576,GISSPCA09,3641
13577,TWCSDD35,78
13578,TCMCAP99,61
13579,GSPLCA20,250
13580,GSPLCA21,250
13581,GSPLCA22,250
13582,GSPLCA23,250
13583,TMRISMT01,3642
13585,TMRISMT03,3642
13586,TMRISMT04,3642
13587,TMRISMT05,3642
13588,ITPOFO1,3643
13589,ITPOFO2,3643
13590,ITPOFO3,3643
13591,ITPOFO4,3643
13593,TMRISMT04,111
13594,ITPOFO5,3643
13595,ITPOFO6,3643
13596,TMRISMT06,3642
13597,TMRISMT06,3618
13598,TMRISMT07,3642
13599,TMRISMT07,581
13600,ITPOFO7,3643
13601,ITPOFO8,3643
13602,ITPOFO9,3643
13603,ITPOF10,3643
13604,ITPOF11,3643
13605,ITPOF12,3643
13606,ITPOF13,3643
13607,TMRISMT08,3642
13608,TMRISMT08,393
13609,TWNAPRAO30,111
13610,TWNAPRAO31,111
13611,ITPOF14,3643
13612,ITPOF15,3643
13613,ITPOF16,3643
13614,ITPOF17,3643
13616,TMRISHE01,3644
13617,TMRISHE02,3644
13618,TMRISHE03,3644
13619,TMRISHE04,3644
13620,TMRISHE05,3644
13621,TMRISHE06,3644
13622,TMRISHE07,3644
13623,ITPOF18,3643
13624,ITPOF19,3643
13625,ITPOF20,3643
13626,ITPOF21,3643
13627,TMRISMT10,3642
13628,TWNAATFR22,1607
13629,TWNAPH10,81
13630,TWNAPH11,81
13631,TWNAPH12,81
13632,TWNASRSO04,3645
13633,TWNASRSO05,3645
13634,TWNASRSO21,3645
13635,TWNASRSO30,3645
13636,TWNASRSO31,3645
13637,TWNASRSO02,3645
13638,ITHRAU01,3646
13639,ITHRAU02,3646
13640,ITHRAU03,3646
13641,ITHRAU04,3646
13642,ITHRAU05,3646
13643,ITHRAU06,3646
13644,ITHRAU07,3646
13645,ITPOHTP01,3647
13646,ITPOHTP06,3647
13647,ITPOHTP02,3647
13648,ITPOHTP03,3647
13649,ITPOHTP07,3647
13650,ITPOHTP04,3647
13651,ITPOHTP05,3647
13652,ITPOHTP08,3647
13653,ITPOHTP09,3647
13654,ITPOHTP10,3647
13655,YRMMP01,3648
13656,YRMMP02,3648
13657,YRMMP03,3648
13658,YRMMP05,3648
13659,YRMMP06,3648
13660,YRMMP07,3648
13661,YRMMP04,3648
13662,YRMMP08 ,3648
13663,YRMMP09,3648
13664,YRMBTM01,3649
13665,YRMBTM02,3649
13666,YRMBTM03,3649
13667,YRMBTM04,3649
13668,YRMBTM06,3649
13669,ITPOCB10,3634
13670,ITPOCB11,3634
13671,ITPOCB12,3634
13672,YRMBHC01,3650
13673,YRMBHC02,3650
13674,YRMBHC03,3650
13675,YRMBHC04,3650
13676,YRMBHC05,3650
13677,YRMBHC06,3650
13678,YRMBHC07,3650
13679,IsraelTs01,3615
13680,IsraelTs02,3615
13681,IsraelTs03,3615
13682,IsraelTs05,3615
13683,IsraelTs06,3615
13684,IsraelTs08,3615
13685,IsraelTs17,3615
13686,IsraelTs10,3615
13687,IsraelTs11,3615
13688,IsraelTs24,3615
13689,IsraelTs13,3615
13693,YRMFOR03,3652
13694,YRMFORWE01,3652
13695,YRMFORWE02,3652
13696,YRMFORWE03,3652
13697,YRMFORWE04,3652
13698,YRMFORWE05,3652
13699,YRMFORWE06,3652
13700,YRMFORWE07,3652
13701,YRMFORWE08,3652
13702,YRMFORWE09,3652
13703,YRMFORWE10,3652
13704,YRMFORWE11,3652
13705,YRMFORWE12,3652
13706,YRMFORWE13,3652
13707,YRMFORWE14,3652
13708,YRMFORWE15,3652
13709,YRMFORWE16,3652
13710,YRMFORWE17,3652
13711,YRMFORWE18,3652
13712,YRMFORWE19,3652
13713,YRMFORWE20,3652
13714,YRMFOR01,403
13715,YRMFOR02,403
13716,YRMFORWE21,403
13717,YRMFORWE23,403
13718,MLVLMU01,3654
13719,MLVLMU02,3654
13720,MLVLMU04,3654
13721,MLVLMU03,3654
13722,MLVLMU05,3654
13723,MLVLMU06,3654
13724,MLVLMU07,3654
13725,MLVLMU08,3654
13726,MLVLMU09,3654
13727,MLVLMU10,3654
13728,MLVLMU11,3654
13729,MLVLMU12,3654
13730,MLGNSPM01,3655
13731,MLGNSPM02,3655
13732,MLGNSPM03,3655
13733,MLGNSPM04,3655
13734,MLGNSPM05,3655
13735,MLGNSPM06,3655
13736,MLRBMDDR01,3656
13737,MLRBMDDR02,3656
13738,MLRBMDDR03,3656
13739,MLRBMDDR07,3656
13740,MLRBMDDR08,3656
13741,MLRBMDDR09,3656
13742,YRMFOES22,403
13743,MLRBMDDR10,3656
13745,MLRBMDDR11,3656
13746,MLVALLHA01,3657
13747,MLVALLHA02,3657
13748,MLVALLHA03,3657
13749,MLVALLHA04,3657
13750,MLVALLHA05,3657
13751,MLVALLHA06,3657
13752,MLVALLHA07,3657
13753,MLVALLHA08,3657
13754,MLVALLHA09,3657
13755,MLVALLHA10,3657
13756,MLVALLHA11,3657
13757,MLVALLHA12,3657
13758,MLVALLHA13,3657
13759,MLVALLHA14,3657
13760,MLBAYS01,3658
13761,MLBAYS04,3658
13762,MLBAYS55,3658
13763,MLBAYS02,3658
13764,MLBAYS03,3658
13765,MLBAYS56,3657
13766,YRMSPOW01,3659
13767,YRMSPOW02,3659
13768,YRMSPOW04,3659
13769,YRMSPOW05,3659
13770,YRMSPOW06,3659
13771,YRMSPOW07,3659
13772,YRMSPOW08,3659
13773,YRMSPOW14,3659
13774,YRMSPOW10,3659
13775,YRMSPOW11,3659
13776,YRMSPOW12,3659
13777,YRMSPOW16,3659
13778,YRMSPOW15,3659
13779,YRMVAGN01,3660
13780,YRMVAGN02,3660
13781,YRMVAGN03,3660
13782,YRMVAGN04,3660
13783,YRMVAGN05,3660
13784,YRMVAGN07,3660
13785,YRMVAGN06,3660
13786,YRMVAGN14,3660
13787,YRMFORWE25,403
13788,YRMFORWE26,403
13789,YRMVAGN11,3660
13790,YRMVAGN13,3660
13791,YRMVAGN08,3660
13792,YRMVAGN09,3660
13793,YRMAPGN01,3661
13794,YRMAPGN02,3661
13795,YRMAPGN03,3661
13796,YRMAPGN04,3661
13797,YRMAPGN06,3661
13798,YRMAPGN05,3661
13799,YRMAPGN07,3661
13800,YRMAPGN08,3661
13801,YRMAPGN09,3661
13802,YRMAPGN10,3661
13804,ICSPCMTA01,292
13805,ICSPCMPT20,292
13806,ICSPCMPT21,292
13807,INHVEH05,444
13808,INSGAR11,445
13809,INSGCPNW10,37
13810,INSGET20,327
13811,ICSASA23,475
13812,TWNASRNR10,83
13813,TWNASRNR11,83
13814,TWNASRNR12,83
13815,TWNASRNR13,83
13816,TWNASRNR14,83
13817,TCMCPEED10,560
13818,INHVTJ10,539
13819,INHVTJ11,539
13820,ICSHEL10,435
13821,ICSHEL11,435
13822,GCTHXX01,416
13823,GCTHXX02,416
13824,ICSHEL12,435
13825,TCMCPEED12,560
13826,TCMCPEED13,560
13827,TCMCPEED14,560
13828,TCMCPEED15,560
13829,TCMCPEED16,560
13830,TWNAATFR20,1607
13831,TWNAATFR21,1607
13832,ICSASH20,477
13833,TWMRISBO20,223
13834,TWMRISBO21,223
13835,TWMRISBO22,223
13836,TWMRISBO23,223
13837,TWMRISBO24,223
13839,ITPOCB15,3634
